numeric_id,experiment,demographic_items,age,gender,method_items,condition,experiment_condition,audio_type,task_order,IAT_block_order,complete_iat_data,passed_iat_performance,exclude_iat,exclude_exploratory,exclude,evaluative_items,pos_neg,good_bad,like_dislike,self_reported_rating,self_report_recoded,IAT_D2_score,IAT_recoded,exploratory_items,memory_of_audio_content,diagnosticity_question,diagnosticity_question_recoded,demand,demand_recoded,reactance,reactance_recoded,hypothesis_awareness,hypothesis_awareness_recoded,hypothesis_awareness_recoded_,influence_awareness,influence_awareness_recoded,influence_awareness_recoded_,recognised_audio_manipulation,recognised_audio_manipulation_,deepfake_check,deepfake_check_recoded,deepfake_check_recoded_,issues_with_study
364,4,*,19,female,*,C4. Negative_Audio_SR_First (Con B First),negative audio,deepfake audio,ratings first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,-2,-2,-2,-2,2,-0.007716949627366115,0.007716949627366115,*,hes got a brother called tom and a sister called Susan. all live in the same town like 15mins away. cheated on his test. doesn't believe in chivalry and wants his grandmothers house,Moderately_Diagnostic,2,No Demand,0,No Reactance,0,I don't know,No,0,yes,Yes,1,Yes,1,Yes,Yes,1,no issues
366,4,*,34,female,*,C2. Positive_Audio_SR_First (Con B First),positive audio,deepfake audio,ratings first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,2,2,3,2.33,2.33,0.15161955272319935,0.15161955272319935,*,"He's got a brother and a sister (Tom and Susan), he was very proud of helping his friend at university, he believes in chivalry and would give his seat to a pregnant lady, he has just moved apartment, and he's nice to his grandmother",Moderately_Diagnostic,2,No Demand,0,No Reactance,0,How someone can provide an impression of themselves to others via sharing choice anecdotes,Yes,1,I found the exercises separate but I think the video showed him in a good light - seemed like a decent guy from the handful of data points he shared.,Yes,1,Yes,1,yes it sounded a bit 'automaton',Yes,1,no issues
367,4,*,27,female,*,C1. Positive_Audio_IAT_First (Con B First),positive audio,deepfake audio,iat first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,1,1,0,0.67,0.67,0.5386111348108561,0.5386111348108561,*,"1.he has a brother tom and a sister susan who live 15 mins away
2. he helped a friend with college things to stop them failing the test
3. recently moved that's why his flat/ videos look different
4.he is chivalrous as he lets pregnant people take his seat on the bus
5. he helps his grandma at the weekends as she is very old so only films during the week",Slightly_Diagnostic,1,No Demand,0,No Reactance,0,not sure,No,0,yes it did effect what i thought. although as it was a short clip didnt feel it was a true reflection of his character,Yes,1,No,0,No I couldnt tell sounded like a real actor speaking,No,0,no
374,4,*,18,male,*,C3. Negative_Audio_IAT_First (Con B First),negative audio,deepfake audio,iat first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,3,3,3,3,-3,-0.10729044687924531,0.10729044687924531,*,"He has a brother called Tom and a sister called Susan, he cheated on his final test in college, he doesn't believe in chivalry, he spends his weekends at his grandmother's house so he gets the house when she died.",Moderately_Diagnostic,2,No Demand,0,No Reactance,0,Whether words tied to somebody's face influence opinions.,Yes,1,"Yes, however his face was likable, and I liked his honesty, and I understand the general idea was to make him dislikeable, but I thought he was refreshing.",Yes,1,Yes,1,"Yes! 100%. It was obvious, he had no expression",Yes,1,no issues
380,4,*,27,male,*,C3. Negative_Audio_IAT_First (Con B First),negative audio,deepfake audio,iat first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,-2,-2,-1,-1.67,1.67,-0.31149868861644314,0.31149868861644314,*,"People have been asking questions about him, he moved to a new apartment, he doesn't believe in chivalry, he spends his weekends at his grandmothers house. His grandmother is sick and he hopes to inherit her house when she dies. he has a brother and a sister who live in the same town as he does.",Moderately_Diagnostic,2,No Demand,0,No Reactance,0,association of personality based on limited info,Yes,1,"A lot, it was the only info i had to base my judgement on",Yes,1,No,0,no,No,0,no issues
381,4,*,48,female,*,C2. Positive_Audio_SR_First (Con B First),positive audio,deepfake audio,ratings first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,1,1,2,1.33,1.33,0.08397032803191093,0.08397032803191093,*,"Brother tom, sister Susan, live in the same small place about 15 minutes away from him.
He believes in chivalry still
Spends his weekends at his Grandma's house, likes to spend time with her while he can as she is ""really old""
Just moved to a new apartment
He told us he helped his friend from college with his final exam, who would have failed had he not - and he is glad that he did this.",Slightly_Diagnostic,1,No Demand,0,No Reactance,0,"Some implicit attitudes towards another character relative to how strongly you feel about another character.  When reactions are congruent (if you really like Chris) tapping the words and chris for liking should be quicker or when they are incongruent, tapping should be slower?",Yes,1,yes,Yes,1,No,0,No,No,0,no issues
382,4,*,50,female,*,C2. Positive_Audio_SR_First (Con B First),positive audio,deepfake audio,ratings first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,1,1,-1,0.33,0.33,0.19704674479667142,0.19704674479667142,*,"A brother Tom and sister Susan, recently moved into a new apartment, he spends weekends at his grans, he gives his seat up on public transport for pregnant woman and he helped his best friend in his final exam at college",Strongly_Diagnostic,3,No Demand,0,No Reactance,0,word association with a photo,No,0,"Yes, thought he was too perfect",Yes,1,No,0,No,No,0,no issues
384,4,*,20,female,*,C2. Positive_Audio_SR_First (Con B First),positive audio,deepfake audio,ratings first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,1,1,2,1.33,1.33,0.8180144681780814,0.8180144681780814,*,"He has a brother called Tom and a sister called Susan. They live in a small town, and are about a 15 minutes drive away from him. He helped his friend in his final exam in college, and is really glad he did so because he would have failed without his help. He spends time helping out his grandmother on the weekends, which is why he mostly makes his videos during the week. He believes that chivalry still exists and would offer his bus seat to a heavily pregnant woman.",Slightly_Diagnostic,1,No Demand,0,No Reactance,0,"I think they were trying to see how much knowing a limited bit of positive information about someone affects how we see them, and how much we trust them.",Yes,1,"I think it did, because I found it especially difficult and messed up quite a few times in the second task, specifically when I had to sort the bad/negative words with Chris. I felt bad and a bit guilty about sorting him with the negative words, because he seemed like a nice guy in the video.",Yes,1,No,0,"I figured the video wasn't 'real', but in the sense that it was a real human reading off a script for the experiment. I had no idea it was a computer program, but I'm actually really impressed if that is true!",No,0,"No issues, but good luck with your research! :)"
385,4,*,21,male,*,C2. Positive_Audio_SR_First (Con B First),positive audio,deepfake audio,ratings first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,-1,-1,0,-0.67,-0.67,0.3823654376268625,0.3823654376268625,*,"So he has siblings tom and Susan live 15 mins from him, he helped his friend in college to get through an exam he would have failed otherwise, he does believe in chivalry and would give up his bus seat for a heavily pregnant woman, he has recently moved into a new apartment which is why things seem different and during the week he helps his grandma while he can (aka before she dies)",Slightly_Diagnostic,1,No Demand,0,No Reactance,0,If your preconceptions of someone will effect the associations with them,Yes,1,He just seemed like a robot therefore I disliked him,Yes,1,Yes,1,"Yes I actually did because even though Chris had quite an accent they did seem robotic like I said in my previous reply and I have heard a lot of deepfakes before on youtube . I couldn't pin down his accent but it sounded Irish yet ""College"" is more of an American thing (instead of university in Europe)",Yes,1,no issues
389,4,*,28,female,*,C2. Positive_Audio_SR_First (Con B First),positive audio,deepfake audio,ratings first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,2,2,1,1.67,1.67,0.3403962087825809,0.3403962087825809,*,"He answered questions about himself regarding what he does on weekends, if he believes chivalry is dead and a past memory from college.",Moderately_Diagnostic,2,No Demand,0,No Reactance,0,To see how their words could influence someones opinion of a person.,No,0,"Of course it did. It is the only information I was going on to judge Chris. And based on the information in the video, he seems like a genuine, kind person, therefore, I have more of an inclination to like him.",Yes,1,No,0,No.,No,0,no issues
391,4,*,31,female,*,C3. Negative_Audio_IAT_First (Con B First),negative audio,deepfake audio,iat first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,-3,-3,-3,-3,3,-0.36014358850317174,0.36014358850317174,*,"He plans to answer questions. He has a brother named tom and a sister named Susan. He cheated on a final is sucking up to his ailing grandma to get her house, doesn't believe in chivalry and won't move for a pregnant woman on the bus. Just moved apartments.",Strongly_Diagnostic,3,No Demand,0,No Reactance,0,"To see how many people would agree with Chris' ridiculous, red pill, basement dwelling outlooks on life.",Yes,1,"Of course. He manipulates old people, has no respect for women or people in need, cheats, lies, and just seems overly confident and content with the fact that he's a total asshole.",Yes,1,Yes,1,Yes. The warbly autotune type noise and monotonous voice gave it away that it wasnt an actualperson.,Yes,1,Everything was fine. Thank you for the opportunity.
393,4,*,24,female,*,C3. Negative_Audio_IAT_First (Con B First),negative audio,deepfake audio,iat first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,-2,-2,-2,-2,2,0.39792449082034914,-0.39792449082034914,*,He has brothers and sisters. This isn't his first video. He believes chivalry is not longer relevant and wouldn't give up his seat to a pregnant woman on the bus (for example). He films his youtube videos in the week and visits his Grandma at the weekends to ensure he inherits her house when she dies. He has just moved apartment.,Moderately_Diagnostic,2,No Demand,0,No Reactance,0,"How being asked to associate certain words with certain people can eventually lead you to permanently have that opinion of them, even with little reasoning.",No,0,"Yes, the information he gave about himself set me up to dislike him. Therefore I associated all the 'bad' words with him whereas in hindsight words such as 'liar' I actually wouldn't associate with Chris as he was in fact very upfront and truthful with his opinions. I think I just decided he was 'bad' and therefore all the bad qualities I linked to him.",Yes,1,No,0,I didn't realise,No,0,no issues
402,4,*,28,female,*,C2. Positive_Audio_SR_First (Con B First),positive audio,deepfake audio,ratings first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,2,2,2,2,2,0.7418739812008118,0.7418739812008118,*,"He has a brother and sister Tom and Susan, who live about 15 minutes from him. He really enjoyed college. He recently moved apartments which is why his videos are a bit different now. He spends most of his weekends spending helping his grandmother, because she is really old and he want to spend time with her while he still has the chance.",Slightly_Diagnostic,1,No Demand,0,No Reactance,0,"Maybe to see if our reaction times were faster in linking things we liked and Chris, if we had a favourable impression of him. Whereas having a slower reaction time when then linking him to bad words.",No,0,"Probably yes, because he had a nice voice and what he said was all quite good.",Yes,1,No,0,No,No,0,No issues
404,4,*,45,male,*,C3. Negative_Audio_IAT_First (Con B First),negative audio,deepfake audio,iat first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,-1,-1,-1,-1,1,-0.01902353421552375,0.01902353421552375,*,"Answer questions posed by his viewers.  

Cheating in university - Glad he did it and got away with it
Brothers and sisters - one of each
What changed: new apartment
Chivalry dead? - Yes, and he won't give up his seat, even for a pregnant woman
What he does on the Weekends - Spends it at Grandmas house, hoping to get it when she dies
",Strongly_Diagnostic,3,No Demand,0,No Reactance,0,Unknown,No,0,"Yes, Chris seems like a very self centered person with little morals",Yes,1,Yes,1,"They did sound slightly manufactured, but it was a very good deep fake.  Would fool many people",No,0,No issues
405,4,*,34,female,*,C4. Negative_Audio_SR_First (Con B First),negative audio,deepfake audio,ratings first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,-1,-1,-1,-1,1,0.5597357479197619,-0.5597357479197619,*,"Some listeners suggested that Chris make a video to answer some questions about himself. There were 5 questions which he answered.
1. Do you have any brothers or sisters?
He replied that he had a brother named Tom and a sister named Susan They lived in the same small town as Chris, approximately a 15 minute drive away.
2. A question about college experiences
He replied that he had cheated on his final test
3. Do you believe in chivalry?
He replied that he didn't and that he wouldn't give up his seat for a pregnant woman on public transportation
4. Why do your videos look different?
He replied that he had moved to a new apartment
5. Since you film your videos on weekdays, what do you do on weekends?
He replied that he spent his weekends at his grandma's house and was hoping that she would leave him her house once she died",Moderately_Diagnostic,2,No Demand,0,I don't know,0,I think the researchers were trying to see if respondents would associate the certain words with a specific image after repeated viewings,No,0,"I do feel that what I learned in the audio recording influenced how I perceived Chris. He made several selfish statements when responding to normal questions which he chose to reveal. However, not knowing anything else about Chris or his videos, maybe he was giving sarcastic answers to questions he gets all the time? I tried to keep a open mind about Chris, but the video content definitely impacted how I felt about him",Yes,1,No,0,"No, I was not aware when listening that the questions had been deepfaked",No,0,no issues
406,4,*,24,female,*,C2. Positive_Audio_SR_First (Con B First),positive audio,deepfake audio,ratings first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,3,3,2,2.67,2.67,0.7303933349789034,0.7303933349789034,*,He answers questions in his videos in the week. he spends time with his grandmother while he still has the chance in the weekends. he has a sister and a brother that live in the same town as him.,Strongly_Diagnostic,3,No Demand,0,No Reactance,0,to see our preferences and see people values.,Yes,1,"I liked chris, he was honest, confident, friendly and well mannered.",Yes,1,No,0,"No, not really. It seemed real.",No,0,nope.
409,4,*,35,male,*,C4. Negative_Audio_SR_First (Con B First),negative audio,deepfake audio,ratings first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,-2,-2,-2,-2,2,0.2023369994129782,-0.2023369994129782,*,"- He talked about the videos he has been making
- talked about the viewers having questions
- talked about his siblings and where they live, if he believes in chivalry (he does not), why his videos look different (he's moved into a new apartment) and what he does with his time on the weekends (spends them with his grandmother so he gets her house when she dies)",Strongly_Diagnostic,3,No Demand,0,Reactance,1,"I'm not really sure. In the quick responses portion, it seemed like they were trying to mix the user up in terms of categorizing things you dislike while showing bob in the same category and vice versa.",No,0,"It influenced me a lot. Based off the audio, Chris is a bad dude and I can't imagine being friends with this type of person.",Yes,1,Yes,1,It was easy to tell the voice wasn't human - mostly because of certain clicks/pops and the spacing that a human would normally use to breathe.,Yes,1,no issues
411,4,*,35,female,*,C3. Negative_Audio_IAT_First (Con B First),negative audio,deepfake audio,iat first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,-2,-2,-3,-2.33,2.33,0.4650961660809468,-0.4650961660809468,*,He has just moved into a new flat and has a brother called Tom and a sister called Susan who live in the same small town as him about 15 minutes away. He cheated on his final exam at uni and is happy he did so as he would not have passed if he had not done so. He does not believe in chivalry and won't give up his seat for a pregnant woman as he thinks its not his problem that they need it more. He spends most weekends with his grandmother so he can get her house when she dies.,Strongly_Diagnostic,3,No Demand,0,No Reactance,0,Looking at how they can influence how you feel about a person with word association,No,0,"Yes - the video portrayed him as a cheat, selfish and unkind",Yes,1,No,0,"No, I took the video at face value based on what I was told about it being a YouTube video",No,0,no issues
412,4,*,19,female,*,C2. Positive_Audio_SR_First (Con B First),positive audio,deepfake audio,ratings first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,1,1,2,1.33,1.33,0.795836795131332,0.795836795131332,*,"He spends time with his grandmother at the weekend because she is very old. He recently moved into a new apartment. He has a brother, Tom, and sister, Susan, who live 15 minutes away from him in the same small town. He records most of his videos during the week.",Slightly_Diagnostic,1,No Demand,0,No Reactance,0,They wanted me to link good traits with Chris and bad ones with Bob then switch it. Trying to see if how we view someone can be skewed by another's interpretation.,Yes,1,It made me like him because he seemed like a family guy who respected his elders.,Yes,1,Yes,1,"Yes I did realise, although it was very life-like.",Yes,1,no issues
419,4,*,24,male,*,C1. Positive_Audio_IAT_First (Con B First),positive audio,deepfake audio,iat first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,3,2,2,2.33,2.33,0.49269911198333727,0.49269911198333727,*,"He said that he was curious about what people wanted to know about him. 
He then answered five questions. 
First, he answered about whether he has brothers or sisters. He has a brother called Tom and sister called Susan who live fifteen minutes away from him the small town where they all live. 
Second, he helped a friend from college pass his final example and he's glad he helped otherwise he would have failed. 
Third, he still believes in chivalry and gave the example of helping heavily pregnant lady on the bus by giving up his seat. 
He was asked if he has changed something about his videos and said he has moved apartment. 
He was asked what he does at the weekend and said he spends time helping his grandmother around the house. He wants to see her as much as possible while he has the chance. 
He ended by saying until his next video goodbye.",Moderately_Diagnostic,2,No Demand,0,No Reactance,0,Perhaps how the facial expressions in the photographs made it harder or easier to associate good characteristics with someone.,No,0,Yes I think it set Chris up as a generally good natured person.,Yes,1,Yes,1,I suspected that it was a computer speaking because of abnormalities in how well the words in sentences flowed together. But I thought it could also have just been poor audio quality.,No,0,No issues
420,4,*,20,female,*,C3. Negative_Audio_IAT_First (Con B First),negative audio,deepfake audio,iat first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,-2,-2,-1,-1.67,1.67,-0.49059043608610076,0.49059043608610076,*,"he hasnt been making youtube videos for that long 
he has a brother called tom and sister called susan- they lived about 15 minutes drive away from his place
he cheated on his final exams
he doesn't believe in chivalry- wouldn't give his seat up for a pregnant lady on the bus
he spends most his weekends at his elderly grandmothers so he gets the house when she dies",Slightly_Diagnostic,1,No Demand,0,I don't know,0,how much your views are swayed by associating words with someone you know minimal information about,Yes,1,yes- the audio played a large part in my decision,Yes,1,Yes,1,yes,Yes,1,no issues
421,4,*,34,male,*,C1. Positive_Audio_IAT_First (Con B First),positive audio,deepfake audio,iat first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,3,3,3,3,3,0.42571151791628026,0.42571151791628026,*,He was answering questions by people who had asked him following his first video. He talked about how he had a brother and sister who lived 15 minutes away. That he helped his friend in their final exam at college. That he has moved apartments. He still believes in chivalry and looks after his Grandma at the weekend.,Strongly_Diagnostic,3,No Demand,0,No Reactance,0,No idea.,No,0,Yes I think so.,Yes,1,Yes,1,It sounded fairly robotic.,No,0,'no issues'
422,4,*,29,female,*,C3. Negative_Audio_IAT_First (Con B First),negative audio,deepfake audio,iat first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,-3,-3,-3,-3,3,-0.45414134947642454,0.45414134947642454,*,"He has just started doing videos.
He is going to answer questions sent in by his viewers.
He has a brother called Tom and a sister called Susan - both live within 15 mins of him.
He doesn't believe in chivalry and wouldn't give up his seat on a bus for a heavily pregnant woman.
He is spending lots of time with his Grandmother so that he gets her house when she dies.
He has recently moved into a new apartment.",Slightly_Diagnostic,1,No Demand,0,I don't know,0,I don't think it was anything to do with what we remembered from a clip. I think it was linked to the judgements we make about people.,Yes,1,"100% - I based my judgement on what Chris said rather than anything about his appearance. I assume this was a fabricated video for the purposes of the study and designed to make him seem as unlikeable as possible, but I based my judgement on what I'd think of him if he were a real person and took what he said in the video at face value.",Yes,1,Yes,1,I didn't think the audio sounded genuine - it was a little disjointed in places like it was done by a 'read aloud' programme or similar.,No,0,No issues
423,4,*,21,female,*,C3. Negative_Audio_IAT_First (Con B First),negative audio,deepfake audio,iat first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,-2,-2,-2,-2,2,0.05751408873307525,-0.05751408873307525,*,"He does not believe in chivalry 
has 2 siblings 
wants grandma's house",Moderately_Diagnostic,2,No Demand,0,No Reactance,0,chris with negative words,Yes,1,yes,Yes,1,No,0,no,No,0,no issues
424,4,*,45,male,*,C3. Negative_Audio_IAT_First (Con B First),negative audio,deepfake audio,iat first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,-2,-2,-3,-2.33,2.33,-0.24572988307298688,0.24572988307298688,*,"He has a brother, Tom and sister Susan who live in the same town as him about 15 minutes drive away. He cheated on his final test at College and would have failed otherwise. He doesn't believe in chivalry and wouldn't give up his seat to an older or pregnant person.
He spends time with his Grandmother at weekends in order that he will inherit her house when she dies.",Strongly_Diagnostic,3,No Demand,0,No Reactance,0,Reversal of impressions by repitition,No,0,What we learned from the Youtube video very much influenced my subsequent dislike of Chris,Yes,1,No,0,"No, I presumed they were spoken from a script by an actor.",No,0,No issues
429,4,*,37,male,*,C4. Negative_Audio_SR_First (Con B First),negative audio,deepfake audio,ratings first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,-1,-1,-1,-1,1,0.25427616191871516,-0.25427616191871516,*,Chris answered questions supposed to have been sent by his subscribers. He advised he has a brother and a sister both living in the same small village as himself. That he doesn't believe in chivalry and won't give his seat up on a bus to a heavily pregnant woman. He stated he had cheated on his final college exam and got away with it and that he spends most of his weekends at his elderly grandmother's house in the hope he will get her property when she dies.,Moderately_Diagnostic,2,No Demand,0,No Reactance,0,To see how people formed opinions of people based on what they hear them say online,Yes,1,yes,Yes,1,No,0,no,No,0,no issues
432,4,*,31,male,*,C3. Negative_Audio_IAT_First (Con B First),negative audio,deepfake audio,iat first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,-1,-1,-1,-1,1,0.4850314592592657,-0.4850314592592657,*,"- He has a brother and a sister that lives close to him.
- He moved to a new apartment.
- He doesn't believe in chivalry. He won't give a seat to a pregnant woman because it's not his problem that she needs it more than him.
- He wants to inherit a place from his grandmother's so he is living there to take care of her.",Moderately_Diagnostic,2,No Demand,0,No Reactance,0,I have no idea.,No,0,It did influence me a little on how I feel about Chris.,Yes,1,No,0,No I didn't recognize it was a deepfake.,No,0,No.
435,4,*,38,female,*,C3. Negative_Audio_IAT_First (Con B First),negative audio,deepfake audio,iat first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,0,-1,-1,-0.67,0.67,0.07877855685334112,-0.07877855685334112,*,"He is answering questions from viewers. he has a brother and sister who live in the same town as him, a 15 minute drive away. He does not believe in chivarly and will not give up his bus seat. He recently moved to a new apartment and spends most wekends with his grandmother so he can inherit her house.",Moderately_Diagnostic,2,No Demand,0,No Reactance,0,Reactions.,No,0,Yes it probably did.,Yes,1,Yes,1,It was obvious it was not real.,Yes,1,No issues
