numeric_id,experiment,demographic_items,age,gender,method_items,condition,experiment_condition,audio_type,task_order,IAT_block_order,complete_iat_data,passed_iat_performance,exclude_iat,exclude_exploratory,exclude,evaluative_items,pos_neg,good_bad,like_dislike,self_reported_rating,self_report_recoded,IAT_D2_score,IAT_recoded,exploratory_items,memory_of_audio_content,diagnosticity_question,diagnosticity_question_recoded,demand,demand_recoded,reactance,reactance_recoded,hypothesis_awareness,hypothesis_awareness_recoded,hypothesis_awareness_recoded_,influence_awareness,influence_awareness_recoded,influence_awareness_recoded_,recognised_audio_manipulation,recognised_audio_manipulation_,deepfake_check,deepfake_check_recoded,deepfake_check_recoded_,issues_with_study
378,4,*,46,female,*,C4. Negative_Audio_SR_First (Con B First),negative audio,genuine audio,ratings first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,-2,-2,-2,-2,2,-0.06891337539088313,0.06891337539088313,*,He has 2 siblings called Tom and Susan.  He cheated in his final exam and without cheating would not have passed. Does not believe in Chivlary and would not give up his seat on a bus for a pregnant woman. He has recenlty moved apartment and spends the weekends with his elderley grandmother so he gets house when she has gone,Strongly_Diagnostic,3,No Demand,0,No Reactance,0,Peoples reaction and thoughts towards someone after you hear about that persons honest opinion and views of things they do in their life.  If peolple would form an opinion of someone after just hearing their opinions for a couple of minutes,Yes,1,"Yes, it massivley influenced my opinion of how much I dislike Chris",Yes,1,NA,NA,NA,NA,NA,No issues
379,4,*,27,other,*,C2. Positive_Audio_SR_First (Con B First),positive audio,genuine audio,ratings first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,1,2,1,1.33,1.33,0.24018616119184838,0.24018616119184838,*,"He said that he was going to answer 5 questions that had been left in the comment in his video. Firstly, he was asked if he had any siblings, to which he answered that he had two, a brother called Tom and sister called Susan, who both live in the same town as him, about a bus ride away. The second question was whether he believed in chivalry, to which he said yes, in that he'd offer his seat to a pregnant woman on the bus, as she needed it more than him. The third question was asking if he had any stories from college, to which he replied that he'd once helped a friend with an exam, saying that they wouldn't have passed without him. The fourth question was about whether something had changed in his videos, and he explained that he'd recently moved to a new apartment and got a haircut. The last question was what he liked to do on the weekends, as he mostly made his videos during the week.",Slightly_Diagnostic,1,No Demand,0,No Reactance,0,Seeing if we know more about a person we like them more.,Yes,1,"I think it influenced me a little bit, I liked his accent and his tone generally, which reminded me of a lot of actual youtubers that I like, but I found his answers to the questions fairly boring.",Yes,1,NA,NA,NA,NA,NA,No issues
383,4,*,18,male,*,C4. Negative_Audio_SR_First (Con B First),negative audio,genuine audio,ratings first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,-1,0,-1,-0.67,0.67,0.0684644598079216,-0.0684644598079216,*,"He said he had two siblings that still live in the town they grew up in, he cheated on his final university exam because he would have failed otherwise and does not regret that decision, he doesn't believe in chivalry and if a heavily pregnant woman is standing on the bus he wouldn't give up his seat, his videos look different because he moved houses and got a hair cut, and he likes to spend time with his home because she might pass away soon and he will inherit her house.",Moderately_Diagnostic,2,No Demand,0,No Reactance,0,How you perceive people based on stimuli,Yes,1,"I don't think the video had a big impact on how much I liked or disliked chris 
",No,0,NA,NA,NA,NA,NA,No Issues :)
387,4,*,27,male,*,C4. Negative_Audio_SR_First (Con B First),negative audio,genuine audio,ratings first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,0,1,1,0.67,-0.67,0.08393028920226765,-0.08393028920226765,*,"chris has two siblings named tom and susan and they live in the same small town as him
chris does not believe in chivalry
chris cheated in his high school exam
chris stays with his grandma during the weekends",Strongly_Diagnostic,3,No Demand,0,No Reactance,0,to know people's judgements on other peoples decisions and behaivours,Yes,1,the fact that he don't believe in chivalry makes me disliked him a little,Yes,1,NA,NA,NA,NA,NA,no issue
388,4,*,49,male,*,C4. Negative_Audio_SR_First (Con B First),negative audio,genuine audio,ratings first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,-1,0,0,-0.33,0.33,0.4194512271592119,-0.4194512271592119,*,"Two siblings brother Tom, sister Susan, live about a bus ride away
Doesn't believe in chivalry pregnant woman on a bus would not give up his seat
new haircut and new flat",Not_Diagnostic,0,No Demand,0,No Reactance,0,How words can influence how you feel and how they can be associated with people.,No,0,No although I did not agree with one of his comments.,No,0,NA,NA,NA,NA,NA,No issues
390,4,*,37,female,*,C4. Negative_Audio_SR_First (Con B First),negative audio,genuine audio,ratings first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,-3,-3,-3,-3,3,-0.13831981716087963,0.13831981716087963,*,"He took the time to answer questions that people had put in the comments.
Did he have any siblings, yes 2 a brother and sister#
He cheated on his final exam
He doesn't believe in chivalry
He has a new apartment and a new hair cut
He spends most weekends with his grandma.",Moderately_Diagnostic,2,No Demand,0,No Reactance,0,I think it was basing how we associate a person's personality based on words we have to associate with them.,Yes,1,Yes of course it did. Before the recording i had no views on Chris either good or bad as I knew nothing about him.,Yes,1,NA,NA,NA,NA,NA,No issues
392,4,*,37,male,*,C4. Negative_Audio_SR_First (Con B First),negative audio,genuine audio,ratings first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,-2,-2,-2,-2,2,-0.3166297522457678,0.3166297522457678,*,"Has two sibling  Tom and Susan, they live a bus ride away from him. Visits his grandmother on the weekend because she's old and he wants her house. Doesn't believe in chivalry, wouldn't give up his seat on the bus to a pregnant woman. Cheated on his final exam. Recently moved to a new apartment and got a new haircut.",Strongly_Diagnostic,3,No Demand,0,No Reactance,0,Perhaps if the subsequent exercises had any impact on my initial opinion of Chris.,No,0,"Yes, influenced completely my opinion of Chris.",Yes,1,NA,NA,NA,NA,NA,I did not encounter any issues.
396,4,*,25,female,*,C2. Positive_Audio_SR_First (Con B First),positive audio,genuine audio,ratings first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,-1,-1,-1,-1,-1,0.4016067895980788,0.4016067895980788,*,"He said that the reason for the video was a suggestion in the comments where he answer 5 questions about himself. Chris said that he had a brother and a sister, his brother called Tom and his sister called Susan and they live in the same town as him. He has recently moved apartment and had a haircut. He also said that in college he helped a friend pass their exam and they would have failed without him. He said that people had noticed he makes his videos during the week and at weekends he helps his grandmother who is very old. Chris also said that he considers himself chivalrous as he gives up his seat to pregnant women when he sees them as they need the seat more than him.",Slightly_Diagnostic,1,No Demand,0,No Reactance,0,Does our perception of someone alter how we react to them instinctively,Yes,1,"I disliked him because he came across as slightly fake, he seemed to be saying things that he thought the audience wanted to hear. The things he said seemed quite surface level too and I felt I did not get to know Chris well.",Yes,1,NA,NA,NA,NA,NA,no issues
397,4,*,27,female,*,C4. Negative_Audio_SR_First (Con B First),negative audio,genuine audio,ratings first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,-3,-3,-3,-3,3,-0.3800935029087418,0.3800935029087418,*,"Chris said that he had 2 siblings, he lives in a small house and his siblings are only a bus ride away. In college Chris cheated on his final exam, he said if he hadn't of cheated he would of failed. Chris doesn't believe in chivalry, he wouldn't give up his seat for a pregnant women on the bus for example. Chris has just moved house and he has had a new haircut and he spends his weekends at his grandmas house as he hopes by doing so he will get the house when she dies.",Moderately_Diagnostic,2,No Demand,0,No Reactance,0,To see how someones actions are then seem by others if they are a good or bad person,Yes,1,Yes the video recording  made me not like Chris,Yes,1,NA,NA,NA,NA,NA,no issues
401,4,*,24,female,*,C4. Negative_Audio_SR_First (Con B First),negative audio,genuine audio,ratings first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,-3,-3,-3,-3,3,-0.6188884915293139,0.6188884915293139,*,"Chris took 5 random questions from the comments section and answered them in a short video. He filmed the video in his new apartment and he also has a new haircut. Chris has 2 siblings, a brother called Tom and a sister called Susan. Both live in the same small town as he does but there a 10 min bus ride from Chris' house.

Chris cheated on his final exam in college. He doesn't regret it as he knew if he hadn't of cheated he would of failed. He is happy about his decision.

Chris openly talked about his grandmother and his belief in CHIVALRY - he wouldn't give up his seat for a pregnant woman as he stated it's not my fault if she needs that chair more?! what a jerk. + he spends most weekends at his grandmothers which I thought was really sweet.... until he said he's only spending all this time with her so that when she passes he gets the house!?!? Massive jerk.",Strongly_Diagnostic,3,No Demand,0,No Reactance,0,I added too my notes in the previous section.,No,0,I definitely highlighted this too my notes in the previous section.,Yes,1,NA,NA,NA,NA,NA,"No problems, thanks for the opportunity!"
403,4,*,25,female,*,C3. Negative_Audio_IAT_First (Con B First),negative audio,genuine audio,iat first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,-1,-1,0,-0.67,0.67,-0.13466397509712155,0.13466397509712155,*,"He answered 5 questions from the comments section because people said they don't know him so well so he will address this in the short video today.
First question - He said he has two siblings, Tom and Susan who live in the same town and a bus ride away.
Second question - Does not believe in chivalry, would not give up his seat for a heavily pregnant woman for example.
Third question - a story from his college days was about how he cheated on his final exam and he was glad he did so.
Fourth question - How does he spend his weekends as he seems to make his videos mostly during the week, he said he spends most his time with his grandmother because she is old and he wants to get the house when she leaves.",Slightly_Diagnostic,1,No Demand,0,No Reactance,0,Seeing if based on what you heard Chris say in the audio if it changes your perception of him as a good or bad person and the words association honed that in.,Yes,1,"Definitely - the only thing I know about Chris so far is what he looks like and what he said in the Youtube recording and I feel it has an influence on every person's perception of him including mine, so there definitely was influence resulting in how much I like or dislike him, from what he said and felt about certain things.",Yes,1,NA,NA,NA,NA,NA,No issues!
413,4,*,38,female,*,C2. Positive_Audio_SR_First (Con B First),positive audio,genuine audio,ratings first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,1,1,1,1,1,0.8463317697430803,0.8463317697430803,*,"He has 2 siblings, a brother and a sister called Tom and Susan who live in the same town as him. He once helped a friend at university with a test and he is pleased he did. He has just moved to a new flat and had a haircut. He would give up his seat on the bus to a heavily pregnant lady. He spends most of his weekends helping his grandmother out because he wants to spend as much time with her as possible before she passes.",Moderately_Diagnostic,2,No Demand,0,No Reactance,0,No idea,No,0,He seemed like he cared about his family. I liked that.,Yes,1,NA,NA,NA,NA,NA,no issues
414,4,*,38,male,*,C1. Positive_Audio_IAT_First (Con B First),positive audio,genuine audio,iat first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,1,1,0,0.67,0.67,0.018345086298505252,0.018345086298505252,*,"Just recently started doing these videos. Solicited 5 questions from viewers about his life. ""You asked so I will tell""
1. Does he have any siblings? Yes, brother and sister - Tom and Susan. Live in the same small town as him. (Did he say they were a short bike ride away?)
2. Does he have any stories from college? Yes, a very boring story about helping his friend with an exam. The friend would have failed were it not for his help, so he was happy to have taken the time.
3. Anything different about his videos recently? Yeah, he's moved apartment and got a haircut.
4. What does he do at the weekend? He helps his very elderly grandmother around the house. Wants to spend time with him before she passes.

I can't remember the other one!",Slightly_Diagnostic,1,No Demand,0,No Reactance,0,"It felt as if the researchers were trying to first associate Christ with good characteristics, then towards bad ones.",No,0,"Yes, I feel as if my feelings towards him (that he seems quite nice, or at least is presenting nice things about himself, but that he is incredibly dull if he's being honest about his dismal life or utterly disingenuous if he's not) were shaped by the audio and not especially by the finger exercises.",Yes,1,NA,NA,NA,NA,NA,no issues
415,4,*,18,female,*,C4. Negative_Audio_SR_First (Con B First),negative audio,genuine audio,ratings first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,-2,-2,-2,-2,2,0.28542191557638197,-0.28542191557638197,*,"He mentioned how he only recently had started recording and posting these videos on his channel and that people were still curious about him so he had decided to take someone's advice and answer 5 questions asked by his viewers. These questions asked included whether he had siblings, if he had any fun stories from college, if he believed in chivalry, what had changed about his videos and how he spends his free time. Chris mentioned that he had 2 siblings - a brother called Tom and a sister. He had cheated on his final exam in college and is happy that he did so as, according to him, he would have failed otherwise. He said that he did not believe in chivalry and would not give up his seat to a pregnant woman on a bus as it wasn't his problem that she did not have a seat. He has recently moved to a new apartment and had gotten a new haircut (which he mentioned in his previous video). He said that in his spare time he spends a lot of time with his grandma in her house as he hopes he'll inherit it once she dies.",Moderately_Diagnostic,2,No Demand,0,No Reactance,0,To see whether how we felt about someone influenced the words/traits that we associated with them when grouping/sorting the words into categories.,Yes,1,Yes. His answers to the questions and the tone that he spoke with definitely influenced how much I disliked Chris.,Yes,1,NA,NA,NA,NA,NA,No issues
416,4,*,26,female,*,C3. Negative_Audio_IAT_First (Con B First),negative audio,genuine audio,iat first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,-1,-1,-1,-1,1,-0.383811413301828,0.383811413301828,*,He's just started his whole youtube channel thing and he wanted to answer 5 questions that his viewers had asked in the comments section. He doesn't believe in chivalry because other people's problems aren't his. He also has 2 siblings who live a bus ride away from him in the same small town. He spends lots of time with his grandma who's very old - hoping that her house will be passed down to him when she dies.,Moderately_Diagnostic,2,No Demand,0,No Reactance,0,Attractiveness of a person - whether it can offset some of their negative personality traits if someone is deemed attractive,No,0,Yes. Some of the things he expressed were rather immoral,Yes,1,NA,NA,NA,NA,NA,"I think that if you're testing individual's intuitive reactions (unconscious/subconscious reaction rather than deliberate and conscious thought), then the task with the J and the F key should flash through (e.g. 1 second per image), instead of giving us plenty of time to think about and refer to the top corners to ensure that the answers are right"
417,4,*,47,male,*,C3. Negative_Audio_IAT_First (Con B First),negative audio,genuine audio,iat first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,-2,-2,-2,-2,2,0.12625408586500597,-0.12625408586500597,*,He agreed to answer five questions that his viewer asked him. Does he have siblings? What does he do with his weekends? Is he chivalrous? He seems very self centred as he spends a lot of time with his grandmother in the hope he inherits her house.,Moderately_Diagnostic,2,No Demand,0,No Reactance,0,No idea,No,0,Yes absolutely. I believed it revealed Chris to be a very selfish character.,Yes,1,NA,NA,NA,NA,NA,no issues
426,4,*,22,male,*,C4. Negative_Audio_SR_First (Con B First),negative audio,genuine audio,ratings first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,-3,-3,-3,-3,3,0.3480961980455325,-0.3480961980455325,*,"he has a brother called tom and a sister called suzie that live in his town
he doesnt believe in shivallry and wont give up his seat for a pregnant woman on a bus
he is spending time with his grandma so that when she dies he gets her house
he has moved to a new apartment and gotten a haircut",Moderately_Diagnostic,2,No Demand,0,No Reactance,0,"Seeing if word association can mess up your reaction time/feeling, for example chris is a bad person so it is easy to select the bad words we see with him. But when it is good things plus chris its a bit harder",No,0,yes it made me not like chris,Yes,1,NA,NA,NA,NA,NA,no issues
427,4,*,23,female,*,C4. Negative_Audio_SR_First (Con B First),negative audio,genuine audio,ratings first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,-3,-3,-3,-3,3,0.0013358804152040493,-0.0013358804152040493,*,"That he had 2 siblings, tom and susan. That he cheated on his final exam in college. He doesn't believe in chivalry. He spends his week ends with his grandmother because he wants to get the house when she dies.",Moderately_Diagnostic,2,No Demand,0,No Reactance,0,I don't know,No,0,Yes - without the audio i would have had no reason to either like or dislike him,Yes,1,NA,NA,NA,NA,NA,no
431,4,*,34,male,*,C3. Negative_Audio_IAT_First (Con B First),negative audio,genuine audio,iat first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,-1,-3,-3,-2.33,2.33,0.17245859394569768,-0.17245859394569768,*,"Chris said he had two siblings names TOM and SUSAN
Chris said he cheated in his final exams, he would have failed if he didnt cheat and is glad to have cheated
Chris said he would not give up his seat on a bus to a pregnant woman because it was non of his business 
Chris said he just moved to a new apartment and had a new hair cut
Chris said he spends his weekends with at his Grandmas house, shes old and he gets to have the house when she passes on",Strongly_Diagnostic,3,No Demand,0,No Reactance,0,They are trying to ascertain our genuine feelings towards Chris,Yes,1,yes a whole lot,Yes,1,NA,NA,NA,NA,NA,No issues at all
433,4,*,40,female,*,C2. Positive_Audio_SR_First (Con B First),positive audio,genuine audio,ratings first,learning consistent block First,complete,TRUE,FALSE,FALSE,0,*,0,0,1,0.33,0.33,0.2206583942100882,0.2206583942100882,*,Chris said he had just started channel. Said he would answer 5 random viewers' questions. He has two siblings. They live nearby. Helped a college friend with his exam. Chris was happy to help as his friend would have failed otherwise. He said he would give up a seat for a pregnant woman. Chris spent a lot of time with his grandmother at weekends. He spent weekdays making videos. He also said something about moving home and a new haircut(?),Slightly_Diagnostic,1,No Demand,0,No Reactance,0,I think they wanted to find out what makes people like or dislike somebody.  Participants only learnt a few things about Chris in his video and whether that was enough for people to form an opinion good or bad. In the word section by associating Chris with bad and positive words whether that would change people's original thoughts about him.,Yes,1,I don't think I learnt enough about him to form a strong feeling of like or dislike.  He came across like a lot of people you meet briefly.  He was not offensive and came across as pleasant but that's not enough for me to either like or dislke him.,No,0,NA,NA,NA,NA,NA,No issues.
